,CustomerID,R,F,M,Recency,Frequency,Monetary,TotalRFM,Cluster
533,17464.0,2,1,2,158,9,289.96000000000004,5,0
534,14438.0,1,1,1,306,9,131.9,3,0
535,14483.0,1,1,1,282,9,137.1,3,0
536,13261.0,1,1,4,269,9,944.1,6,0
537,16852.0,5,1,1,10,9,144.91,7,0
538,18030.0,5,1,1,4,9,230.64999999999998,7,0
539,17525.0,1,1,2,360,9,422.7,4,0
540,13279.0,2,1,1,78,9,137.75,4,0
541,17534.0,3,1,1,54,9,223.36,5,0
542,16752.0,1,1,1,373,9,207.5,3,0
543,17538.0,4,1,1,26,9,98.42,6,0
544,16665.0,1,1,1,362,9,135.39999999999998,3,0
545,16634.0,1,1,1,223,9,217.9,3,0
546,16917.0,1,1,2,277,9,391.52000000000004,4,0
547,17601.0,1,1,1,239,9,116.00999999999999,3,0
548,17947.0,3,1,1,37,9,176.67999999999998,5,0
549,14772.0,2,1,1,112,9,139.26,4,0
550,12977.0,2,1,1,156,9,39.24,4,0
551,15587.0,3,1,3,50,9,913.6800000000001,7,0
552,16581.0,1,1,1,183,9,105.84,3,0
553,15135.0,1,1,1,239,9,139.04999999999998,3,0
554,14237.0,1,1,1,373,9,161.00000000000003,3,0
555,14436.0,2,1,1,99,9,89.06,4,0
556,13462.0,1,1,1,253,9,151.5,3,0
557,12938.0,4,1,1,26,9,114.13999999999999,6,0
558,13581.0,1,1,1,309,9,86.2,3,0
559,15740.0,3,1,1,49,9,154.88000000000002,5,0
560,17339.0,2,1,1,94,9,243.36,4,0
561,14853.0,4,1,2,24,9,475.79999999999995,7,0
562,17866.0,2,1,2,143,9,329.65,5,0
563,15758.0,4,1,1,25,9,205.25,6,0
564,15348.0,3,1,1,72,9,158.04,5,0
565,15204.0,1,1,2,357,9,316.58,4,0
566,17436.0,5,1,1,2,9,216.3,7,0
567,13751.0,1,1,2,288,9,296.25,4,0
568,17123.0,2,1,2,162,9,345.29999999999995,5,0
569,12831.0,1,1,1,262,9,215.05,3,0
570,16000.0,5,1,5,3,9,12393.699999999999,11,4
571,13778.0,2,1,1,103,9,178.7,4,0
572,17117.0,1,1,1,288,9,116.19999999999999,3,0
573,14287.0,5,1,1,8,9,176.63,7,0
574,15206.0,5,1,2,10,9,420.3,8,0
575,13929.0,2,1,3,169,9,842.65,6,0
576,15970.0,1,1,2,304,9,251.70000000000002,4,0
577,17887.0,2,1,1,129,9,95.45,4,0
578,15895.0,2,1,1,150,9,33.51,4,0
579,17871.0,1,1,1,205,9,139.3,3,0
580,17245.0,1,1,1,205,9,171.45,3,0
581,13845.0,3,1,2,65,9,312.98,6,0
582,17148.0,3,1,1,52,9,124.88,5,0
583,13937.0,2,1,1,169,9,158.85,4,0
584,14501.0,1,1,1,184,9,241.13,3,0
585,18066.0,2,1,2,75,10,318.0,5,0
586,14111.0,5,1,3,14,10,692.85,9,0
587,16591.0,3,1,1,69,10,213.5,5,0
588,18146.0,2,1,1,141,10,160.35,4,0
589,16598.0,1,1,1,286,10,145.05,3,0
590,13806.0,3,1,2,64,10,256.38,6,0
591,12902.0,1,1,1,265,10,138.67999999999998,3,0
592,14935.0,1,1,4,297,10,1784.71,6,0
593,13229.0,1,1,1,226,10,160.95,3,0
594,14055.0,2,1,3,106,10,725.6400000000001,6,0
595,13826.0,2,1,1,176,10,189.5,4,0
596,13295.0,1,1,1,360,10,201.2,3,0
597,18224.0,1,1,1,264,10,158.95000000000002,3,0
598,16611.0,1,1,1,186,10,129.49,3,0
599,17187.0,1,1,1,227,10,203.95,3,0
600,17862.0,1,1,1,324,10,240.89999999999998,3,0
601,13364.0,3,1,1,71,10,134.96,5,0
602,12361.0,1,1,1,287,10,189.89999999999998,3,0
603,14924.0,1,1,2,246,10,310.05,4,0
604,14271.0,1,1,1,226,10,112.32,3,0
605,14537.0,3,1,2,58,10,355.56000000000006,6,0
606,16680.0,3,1,1,43,10,183.7,5,0
607,16696.0,2,1,3,135,10,657.9000000000001,6,0
608,15523.0,2,1,2,84,10,412.01,5,0
609,15836.0,3,1,1,50,10,137.37,5,0
610,18270.0,3,1,1,38,10,244.89999999999998,5,0
611,14551.0,4,1,1,18,10,186.23000000000002,6,0
612,13434.0,2,1,3,74,10,534.24,6,0
613,17805.0,2,1,3,74,10,512.31,6,0
614,15683.0,2,1,1,117,10,193.75,4,0
615,17723.0,2,1,5,127,10,3276.4,8,0
616,16302.0,2,1,1,127,10,212.82,4,0
617,15198.0,2,1,1,92,10,193.64,4,0
618,13712.0,1,1,1,247,10,228.83999999999997,3,0
619,15263.0,2,1,1,107,10,126.91,4,0
620,13976.0,1,1,2,207,10,357.98,4,0
621,17791.0,4,1,1,30,10,106.1,6,0
622,17737.0,5,1,1,9,10,168.24,7,0
623,12879.0,3,1,3,45,10,573.22,7,0
624,15749.0,1,1,5,235,10,44534.3,7,2
625,15733.0,1,1,1,283,10,162.3,3,0
626,12641.0,2,1,1,115,10,185.9,4,0
627,15262.0,1,1,1,324,10,178.95000000000002,3,0
628,16097.0,1,1,1,240,10,185.05,3,0
629,15773.0,5,1,3,6,10,635.6800000000001,9,0
630,17714.0,1,1,1,321,10,153.0,3,0
631,16080.0,2,1,1,82,10,217.16000000000003,4,0
632,15766.0,3,1,2,64,10,289.55999999999995,6,0
633,13470.0,2,1,1,99,10,165.0,4,0
634,14806.0,2,1,1,75,10,178.08999999999997,4,0
635,13483.0,3,1,1,66,10,140.34,5,0
636,12588.0,3,1,1,39,10,214.89999999999998,5,0
637,18280.0,1,1,1,278,10,180.6,3,0
638,16050.0,2,1,1,174,10,137.89999999999998,4,0
639,12558.0,5,1,2,8,10,249.56,8,0
640,13513.0,2,1,1,127,10,205.09999999999997,4,0
641,17670.0,1,1,1,228,10,173.89999999999998,3,0
642,12966.0,5,1,1,10,10,160.18,7,0
643,14241.0,1,1,1,184,10,213.70000000000005,3,0
644,12672.0,1,1,1,330,10,225.9,3,0
645,16403.0,1,1,1,312,10,177.5,3,0
646,15659.0,3,1,2,44,10,256.95,6,0
647,16337.0,3,1,1,37,10,151.05,5,0
648,16835.0,2,1,1,128,10,180.85000000000002,4,0
649,12386.0,1,1,2,338,10,401.9,4,0
650,14727.0,1,1,2,274,10,268.58,4,0
651,15432.0,4,1,1,23,10,171.19,6,0
652,13029.0,4,1,4,31,10,1247.5,9,0
653,16858.0,1,1,2,369,10,375.69000000000005,4,0
654,15327.0,3,1,1,53,10,208.75,5,0
655,14889.0,1,1,1,336,10,135.9,3,0
656,13061.0,3,1,2,72,10,248.61,6,0
657,14714.0,4,1,1,24,10,160.19,6,0
658,15412.0,2,1,1,171,10,190.53,4,0
659,17165.0,1,1,1,284,10,158.68,3,0
660,13033.0,1,1,1,357,10,171.04999999999998,3,0
661,14208.0,2,1,1,95,10,151.73999999999998,4,0
662,17118.0,1,1,1,318,10,157.02,3,0
663,18165.0,2,1,2,177,10,302.46000000000004,5,0
664,15388.0,1,1,1,270,10,140.54,3,0
665,13108.0,1,1,2,373,10,350.05999999999995,4,0
666,17496.0,1,1,2,359,10,271.05,4,0
667,14761.0,3,1,2,59,11,255.89999999999998,6,0
668,12738.0,1,1,1,372,11,155.35,3,0
669,14882.0,4,1,3,27,11,589.7,8,0
670,15267.0,4,1,4,22,11,1717.36,9,0
671,16338.0,2,1,1,157,11,214.8,4,0
672,15045.0,2,1,3,152,11,712.26,6,0
673,16866.0,2,1,1,141,11,207.73999999999998,4,0
674,14012.0,1,1,2,278,11,328.8,4,0
675,14929.0,4,1,1,32,11,223.88,6,0
676,16181.0,2,1,2,73,11,305.5400000000001,5,0
677,17010.0,4,1,1,18,11,195.36,6,0
678,16179.0,3,1,1,61,11,215.83,5,0
679,13321.0,3,1,3,72,11,567.36,7,0
680,13182.0,3,1,1,45,11,121.18,5,0
681,12871.0,2,1,2,84,11,380.64000000000004,5,0
682,12430.0,3,1,2,43,11,256.4,6,0
683,13946.0,2,1,3,79,11,561.57,6,0
684,15174.0,1,1,1,323,11,135.75,3,0
685,14860.0,4,1,1,19,11,170.32,6,0
686,12622.0,1,1,1,232,11,180.09999999999997,3,0
687,13062.0,1,1,2,191,11,346.98,4,0
688,12367.0,5,1,1,4,11,168.89999999999998,7,0
689,12586.0,4,1,1,17,11,196.94000000000003,6,0
690,16557.0,4,1,2,24,11,281.84999999999997,7,0
691,16096.0,1,1,2,264,11,281.62,4,0
692,12618.0,4,1,1,22,11,177.31,6,0
693,16500.0,5,1,2,5,11,400.86,8,0
694,13482.0,1,1,1,232,11,184.64,3,0
695,13973.0,1,1,2,287,11,264.7,4,0
696,14355.0,1,1,1,366,11,174.4,3,0
697,14145.0,3,1,5,47,11,3742.2,9,0
698,13404.0,5,1,2,1,11,252.49,8,0
699,16124.0,1,1,2,317,11,249.0,4,0
700,17603.0,2,1,2,78,11,394.71999999999997,5,0
701,13791.0,2,1,4,128,11,1516.0,7,0
702,12402.0,1,1,1,323,11,225.6,3,0
703,14377.0,1,1,3,191,11,617.05,5,0
704,14863.0,4,1,2,29,11,266.76,7,0
705,13508.0,1,1,1,244,11,108.47000000000003,3,0
706,16450.0,2,1,2,150,11,311.92,5,0
707,17680.0,4,1,1,24,11,184.39999999999998,6,0
708,12441.0,1,1,1,367,11,173.55,3,0
709,15922.0,1,1,2,373,11,369.50000000000006,4,0
710,13926.0,4,1,1,23,11,223.85000000000002,6,0
711,16282.0,1,1,1,340,11,168.3,3,0
712,18274.0,4,1,1,30,11,175.92000000000002,6,0
713,13962.0,4,1,1,22,11,169.55,6,0
714,15473.0,5,1,4,14,11,1771.2,10,0
715,14975.0,3,1,2,57,11,279.94,6,0
716,12990.0,4,1,2,31,11,347.1000000000001,7,0
717,12829.0,1,1,2,337,11,293.0,4,0
718,13980.0,3,1,1,60,11,200.14000000000001,5,0
719,13262.0,1,1,1,263,11,200.29,3,0
720,15844.0,3,1,1,46,11,130.73999999999998,5,0
721,17517.0,1,1,1,309,11,153.94,3,0
722,16829.0,2,1,1,157,11,197.22,4,0
723,17030.0,3,1,1,64,11,146.87000000000003,5,0
724,17334.0,1,1,2,302,11,307.02000000000004,4,0
725,13858.0,3,1,1,57,11,216.17000000000002,5,0
726,15724.0,1,1,1,201,11,218.25,3,0
727,15096.0,3,1,1,43,11,219.39,5,0
728,15330.0,4,1,3,32,11,602.6399999999999,8,0
729,12574.0,1,1,1,316,11,218.45000000000002,3,0
730,13631.0,2,1,5,100,11,3070.42,8,0
731,15462.0,2,1,1,94,11,234.6,4,0
732,16846.0,3,1,1,50,11,214.32000000000002,5,0
733,16836.0,3,1,2,40,11,251.87,6,0
734,16189.0,4,1,1,16,11,215.47999999999996,6,0
735,14569.0,5,1,1,1,12,227.38999999999996,7,0
736,15277.0,3,1,2,47,12,255.89999999999998,6,0
737,13242.0,2,1,2,112,12,249.60000000000005,5,0
738,14915.0,2,1,2,91,12,307.48,5,0
739,15400.0,2,1,3,92,12,716.2,6,0
740,14218.0,3,1,1,43,12,169.48000000000002,5,0
741,15692.0,4,1,1,28,12,191.03999999999996,6,0
742,17939.0,2,1,1,160,12,99.14000000000001,4,0
743,14327.0,2,1,2,163,12,311.65000000000003,5,0
744,15307.0,2,1,1,96,12,205.3,4,0
745,16832.0,1,1,1,184,12,199.15,3,0
746,16596.0,4,1,2,16,12,250.14999999999998,7,0
747,14804.0,5,1,2,9,12,353.27,8,0
748,12702.0,4,1,1,20,12,219.0,6,0
749,14513.0,2,1,2,101,12,455.59000000000003,5,0
750,14434.0,4,1,4,22,12,1372.8,9,0
751,14799.0,3,1,1,51,12,132.95000000000002,5,0
752,13436.0,5,1,1,2,12,196.88999999999996,7,0
753,12355.0,1,1,2,214,12,433.9,4,0
754,13754.0,2,1,2,152,12,282.6,5,0
755,17110.0,2,1,1,165,12,163.3,4,0
756,15793.0,4,1,4,15,12,965.6099999999999,9,0
757,12522.0,3,1,1,39,12,192.72000000000003,5,0
758,12882.0,5,1,4,9,12,1392.2399999999998,10,0
759,16847.0,3,1,1,43,12,193.44,5,0
760,17262.0,3,1,4,52,12,1253.3600000000001,8,0
761,12837.0,2,1,1,173,12,134.1,4,0
762,13718.0,1,1,2,246,12,306.55,4,0
763,16321.0,3,1,2,72,12,373.65,6,0
764,17978.0,1,1,2,365,12,300.91999999999996,4,0
765,15925.0,1,1,1,194,12,207.14999999999998,3,0
766,17309.0,2,1,1,95,12,82.75,4,0
767,16792.0,1,1,1,282,12,110.38000000000001,3,0
768,15917.0,1,1,1,248,12,123.10000000000001,3,0
769,15886.0,3,1,1,60,12,181.09000000000003,5,0
770,12442.0,5,1,1,3,12,172.06,7,0
771,14957.0,1,1,1,253,12,58.49,3,0
772,13960.0,4,1,1,21,12,230.22,6,0
773,14847.0,2,1,2,149,12,288.6,5,0
774,13898.0,1,1,1,326,12,155.93,3,0
775,17166.0,3,1,1,39,12,206.33999999999997,5,0
776,12770.0,1,1,4,211,12,1351.4499999999998,6,0
777,15888.0,2,1,1,81,12,168.31,4,0
778,17877.0,2,1,1,170,12,237.61,4,0
779,15007.0,2,1,1,159,12,156.91000000000003,4,0
780,12732.0,1,1,1,180,12,236.26000000000005,3,0
781,13666.0,3,1,1,60,12,84.65,5,0
782,15678.0,3,1,2,53,12,352.70000000000005,6,0
783,15670.0,1,1,1,297,12,173.05,3,0
784,17492.0,1,1,2,248,12,374.57,4,0
785,18282.0,5,1,1,8,12,178.05,7,0
786,15935.0,1,1,2,239,12,416.86,4,0
787,13325.0,2,1,3,82,12,675.3,6,0
788,14079.0,2,1,2,125,12,375.0999999999999,5,0
789,17906.0,1,1,1,247,12,72.9,3,0
790,13697.0,3,1,1,39,12,151.3,5,0
791,17781.0,2,1,1,159,12,188.01999999999998,4,0
792,15385.0,3,1,2,40,12,316.88,6,0
793,15393.0,4,1,1,16,12,231.86,6,0
794,13809.0,1,1,1,305,12,155.05,3,0
795,14523.0,2,1,1,108,12,241.09,4,0
796,16690.0,3,1,1,72,12,225.57999999999996,5,0
797,16989.0,5,1,4,7,12,1133.25,10,0
798,17572.0,3,1,1,71,12,226.75,5,0
799,16641.0,2,1,1,106,12,231.10000000000002,4,0
800,12602.0,3,1,1,59,12,153.12,5,0
801,16997.0,1,1,3,288,12,702.0,5,0
802,14798.0,3,1,1,53,12,173.74,5,0
803,17157.0,5,1,2,8,13,319.0,8,0
804,12660.0,5,1,1,11,13,245.10000000000002,7,0
805,16519.0,4,1,1,25,13,215.08,6,0
806,13663.0,2,1,1,179,13,189.46999999999997,4,0
807,17053.0,2,1,3,131,13,498.47999999999996,6,0
808,17824.0,3,1,2,51,13,298.4,6,0
809,13986.0,4,1,2,17,13,320.46000000000004,7,0
810,15667.0,3,1,2,40,13,301.32000000000005,6,0
811,16510.0,1,1,2,372,13,248.10000000000002,4,0
812,14964.0,1,1,1,247,13,206.21,3,0
813,16509.0,1,1,2,297,13,363.70000000000005,4,0
814,16105.0,1,1,2,249,13,336.96,4,0
815,16256.0,1,1,3,267,13,752.4300000000002,5,0
816,17205.0,3,1,2,54,13,384.08,6,0
817,12797.0,1,1,2,366,13,254.03,4,0
818,17785.0,3,1,1,53,13,131.94,5,0
819,15607.0,1,1,1,337,13,104.76,3,0
820,13984.0,4,1,3,27,13,672.1100000000001,8,0
821,18215.0,2,1,2,89,13,299.34,5,0
822,13711.0,1,1,2,219,13,252.06000000000003,4,0
823,18262.0,2,1,1,140,13,149.48,4,0
824,16125.0,1,1,2,367,13,289.35,4,0
825,16471.0,1,1,1,275,13,223.95,3,0
826,13618.0,2,1,1,174,13,177.34,4,0
827,14689.0,1,1,1,209,13,112.80000000000001,3,0
828,13441.0,2,1,2,92,13,296.64000000000004,5,0
829,16527.0,2,1,1,81,13,202.55999999999997,4,0
830,17600.0,4,1,1,18,13,161.67000000000002,6,0
831,13169.0,3,1,3,64,13,712.88,7,0
832,13369.0,1,1,2,366,13,258.28,4,0
833,14073.0,4,1,1,32,13,151.04,6,0
834,13792.0,3,1,1,66,13,195.54999999999995,5,0
835,17409.0,1,1,3,185,13,771.8499999999999,5,0
836,14870.0,1,1,2,262,13,327.24999999999994,4,0
837,14624.0,3,1,1,57,13,225.84999999999997,5,0
838,14480.0,5,1,2,11,13,279.05,8,0
839,13811.0,1,1,3,184,13,814.5,5,0
840,14819.0,3,1,2,64,13,272.07,6,0
841,16689.0,2,1,2,76,13,422.59999999999997,5,0
842,17128.0,1,1,1,335,13,146.89,3,0
843,14089.0,3,1,1,57,13,158.75,5,0
844,16739.0,2,1,2,177,13,323.00000000000006,5,0
845,15504.0,2,1,1,81,13,52.83,4,0
846,17535.0,1,1,1,280,13,164.39999999999998,3,0
847,16756.0,1,1,1,215,13,239.40000000000003,3,0
848,13284.0,1,1,1,331,13,201.19,3,0
849,16761.0,2,1,2,97,13,316.62,5,0
850,14666.0,4,1,1,24,13,177.39999999999998,6,0
851,13390.0,2,1,3,75,13,544.08,6,0
852,16587.0,1,1,1,232,13,225.14999999999995,3,0
853,13805.0,3,1,3,52,13,924.5999999999999,7,0
854,13255.0,5,1,2,9,13,399.51,8,0
855,15139.0,1,1,1,240,13,178.96,3,0
856,15199.0,3,1,4,59,13,1268.6999999999998,8,0
857,17987.0,1,1,1,185,13,198.57,3,0
858,15360.0,3,1,2,40,13,427.92999999999995,6,0
859,18074.0,1,1,3,374,13,489.6,5,0
860,15578.0,2,1,1,162,13,127.1,4,0
861,14301.0,2,1,3,117,13,640.1400000000001,6,0
862,13043.0,1,1,3,273,13,516.4200000000001,5,0
863,17415.0,2,1,3,80,14,507.8399999999999,6,0
864,12497.0,2,1,4,82,14,1043.1,7,0
865,13049.0,3,1,3,64,14,656.6800000000002,7,0
866,17234.0,1,1,1,183,14,149.89,3,0
867,18276.0,3,1,2,44,14,335.8599999999999,6,0
868,18129.0,1,1,1,243,14,112.55,3,0
869,13561.0,1,1,1,216,14,141.86,3,0
870,14416.0,4,1,3,22,14,490.2200000000001,8,0
871,15396.0,2,1,2,113,14,288.17999999999995,5,0
872,14046.0,1,1,1,284,14,154.99,3,0
873,15224.0,1,1,2,358,14,322.0799999999999,4,0
874,15234.0,1,1,1,277,14,197.00000000000006,3,0
875,17969.0,2,1,1,166,14,228.20000000000002,4,0
876,17152.0,1,1,4,195,14,1689.5,6,0
877,14484.0,3,1,2,50,14,321.92,6,0
878,14793.0,4,1,1,21,14,228.99,6,0
879,15497.0,4,1,4,18,14,1232.2,9,0
880,16961.0,2,1,1,116,14,234.17000000000002,4,0
881,17153.0,4,1,1,24,14,213.77999999999997,6,0
882,16848.0,3,1,2,53,14,281.42,6,0
883,15857.0,4,1,2,19,14,296.99999999999994,7,0
884,14339.0,1,1,2,243,14,309.52,4,0
885,15598.0,3,1,1,53,14,240.68,5,0
886,17531.0,1,1,2,190,14,296.7,4,0
887,16315.0,1,1,1,331,14,226.37,3,0
888,17312.0,2,1,3,139,14,644.3,6,0
889,13856.0,2,1,2,169,14,388.5,5,0
890,15783.0,5,1,2,11,14,246.3,8,0
891,12454.0,3,1,5,56,14,3168.34,9,0
892,15732.0,1,1,2,212,14,294.11999999999995,4,0
893,12818.0,1,1,4,262,14,1542.08,6,0
894,15986.0,4,1,1,30,14,168.11999999999998,6,0
895,15119.0,1,1,2,246,14,266.4,4,0
896,15355.0,4,1,2,29,14,277.05000000000007,7,0
897,16647.0,2,1,1,170,14,214.06,4,0
898,14460.0,2,1,2,110,14,366.8999999999999,5,0
899,17789.0,1,1,1,281,14,225.9,3,0
900,16451.0,2,1,2,88,14,266.97,5,0
901,15554.0,1,1,1,278,14,217.2,3,0
902,17094.0,1,1,2,322,14,301.99999999999994,4,0
903,13008.0,1,1,1,323,14,229.47000000000003,3,0
904,13489.0,2,1,2,105,14,449.52,5,0
905,15621.0,5,1,4,4,14,1274.0700000000002,10,0
906,16926.0,1,1,1,371,14,230.25000000000003,3,0
907,17475.0,2,1,1,79,14,194.36999999999995,4,0
908,17615.0,2,1,2,130,14,329.6000000000001,5,0
909,12785.0,1,1,2,364,14,311.95,4,0
910,16619.0,1,1,1,264,14,226.21,3,0
911,15143.0,1,1,2,226,14,259.45,4,0
912,13065.0,1,1,1,373,14,205.85999999999999,3,0
913,13699.0,2,1,2,155,14,308.58,5,0
914,16215.0,2,1,1,81,14,242.35000000000002,4,0
915,15942.0,2,1,2,134,14,337.43999999999994,5,0
916,13348.0,3,1,1,64,14,233.76,5,0
917,12795.0,4,1,2,19,14,430.48,7,0
918,17506.0,2,1,2,76,14,302.20000000000005,5,0
919,15424.0,1,1,2,254,14,311.64,4,0
920,18010.0,1,1,1,257,14,174.79999999999998,3,0
921,17430.0,4,1,2,33,14,265.76000000000005,7,0
922,14385.0,5,1,1,9,14,202.10999999999999,7,0
923,12373.0,1,1,2,311,14,364.6,4,0
924,14411.0,1,1,4,311,14,1063.0,6,0
925,16159.0,1,1,2,282,14,348.2000000000001,4,0
926,16583.0,1,1,1,374,14,233.45000000000002,3,0
927,14947.0,3,1,2,72,14,290.82000000000005,6,0
928,16217.0,1,2,2,235,15,304.25000000000006,5,0
929,17895.0,3,2,1,44,15,95.44999999999999,6,0
930,17893.0,1,2,1,225,15,107.21000000000002,4,0
931,17239.0,1,2,2,313,15,382.50000000000006,5,0
932,13972.0,3,2,1,71,15,190.25000000000003,6,0
933,15236.0,1,2,2,299,15,321.04999999999995,5,0
934,16177.0,3,2,2,50,15,331.95,7,0
935,17742.0,2,2,2,113,15,355.11,6,0
936,13067.0,2,2,1,82,15,115.46000000000001,5,0
937,12612.0,2,2,3,74,15,573.24,7,0
938,18190.0,1,2,2,192,15,284.46,5,0
939,17854.0,1,2,2,185,15,311.26,5,0
940,12581.0,3,2,1,40,15,197.70999999999998,6,0
941,17040.0,2,2,2,138,15,449.72999999999996,6,0
942,17856.0,5,2,4,2,15,1418.0300000000002,11,0
943,13060.0,1,2,2,254,15,307.53000000000003,5,0
944,15869.0,1,2,1,277,15,149.64000000000001,4,0
945,13678.0,2,2,1,152,15,216.80000000000004,5,0
946,12350.0,1,2,2,310,15,306.5,5,0
947,13828.0,4,2,1,22,15,209.49000000000004,7,0
948,18213.0,1,2,1,237,15,232.48000000000002,4,0
949,12489.0,1,2,2,336,15,334.92999999999995,5,0
950,13889.0,2,2,2,93,15,416.9,6,0
951,16183.0,3,2,2,67,15,338.7100000000001,7,0
952,16198.0,2,2,2,75,15,400.681,6,0
953,17142.0,1,2,3,239,15,578.9999999999999,6,0
954,14687.0,2,2,3,107,15,628.3799999999999,7,0
955,13763.0,3,2,4,63,15,1714.9599999999998,9,0
956,15637.0,3,2,1,53,15,223.36,6,0
957,18142.0,2,2,4,157,15,1019.52,8,0
958,14126.0,5,2,3,8,15,706.1300000000001,10,0
959,12812.0,3,2,1,45,15,229.64,6,0
960,13419.0,3,2,1,64,15,200.26,6,0
961,14029.0,3,2,2,63,15,467.66,7,0
962,17684.0,3,2,1,44,15,239.41,6,0
963,13153.0,5,2,3,6,15,486.22,10,0
964,17176.0,1,2,2,202,15,306.13,5,0
965,13127.0,2,2,2,78,15,259.16999999999996,6,0
966,15634.0,4,2,1,17,15,243.55,7,0
967,17668.0,5,2,2,1,15,347.75,9,0
968,13512.0,1,2,2,261,15,251.20999999999998,5,0
969,14114.0,1,2,2,274,15,386.53,5,0
970,15516.0,3,2,1,45,15,62.43,6,0
971,17278.0,1,2,2,241,15,246.04000000000002,5,0
972,16812.0,1,2,2,361,15,479.3500000000001,5,0
973,16810.0,1,2,2,192,15,309.53999999999996,5,0
974,14236.0,2,2,3,81,15,490.86,7,0
975,13272.0,4,2,2,31,15,276.56000000000006,8,0
976,14885.0,2,2,3,132,15,765.3199999999999,7,0
977,13349.0,5,2,1,11,15,197.31999999999996,8,0
978,15087.0,1,2,2,282,15,306.94,5,0
979,16498.0,2,2,1,161,15,100.97000000000001,5,0
980,12750.0,2,2,2,129,15,275.88,6,0
981,13479.0,1,2,2,201,15,300.95,5,0
982,16526.0,2,2,2,172,15,290.35999999999996,6,0
983,17384.0,4,2,2,19,15,336.4,8,0
984,16952.0,2,2,1,109,15,166.36,5,0
985,13529.0,2,2,2,79,15,307.76,6,0
986,13990.0,1,2,2,213,15,294.7,5,0
987,13351.0,3,2,2,66,15,323.94,7,0
988,14333.0,3,2,2,68,15,415.2,7,0
989,13978.0,4,2,1,15,15,196.79,7,0
990,16660.0,4,2,3,16,15,810.45,9,0
991,17388.0,2,2,4,78,15,1259.5600000000002,8,0
992,15540.0,5,2,1,11,15,213.30000000000004,8,0
993,17973.0,3,2,2,52,15,337.03999999999996,7,0
994,12375.0,5,2,2,11,15,399.30000000000007,9,0
995,17694.0,2,2,2,142,15,283.12,6,0
996,17172.0,2,2,2,79,15,317.76,6,0
997,15280.0,2,2,1,172,15,112.4,5,0
998,17359.0,5,2,1,11,15,127.85999999999999,8,0
999,14000.0,1,2,3,211,15,635.6600000000001,6,0
1000,14784.0,4,2,2,26,15,289.99,8,0
1001,13382.0,1,2,1,281,15,222.99,4,0
1002,17011.0,4,2,2,30,15,270.9,8,0
1003,16342.0,2,2,2,75,15,322.41,6,0
1004,15124.0,4,2,1,23,15,184.19000000000003,7,0
1005,15107.0,1,2,2,311,16,319.5,5,0
1006,16528.0,5,2,1,4,16,234.92999999999998,8,0
1007,12532.0,4,2,2,30,16,349.83000000000004,8,0
1008,17343.0,1,2,1,355,16,189.89000000000001,4,0
1009,12436.0,2,2,3,100,16,509.01000000000005,7,0
1010,14288.0,1,2,2,213,16,426.6,5,0
1011,13453.0,2,2,2,166,16,345.08,6,0
1012,13146.0,4,2,1,26,16,217.11,7,0
1013,12604.0,2,2,2,79,16,254.17999999999998,6,0
1014,16778.0,2,2,1,74,16,245.94,5,0
1015,17171.0,1,2,1,289,16,224.91,4,0
1016,12515.0,1,2,2,353,16,383.70000000000005,5,0
1017,15363.0,1,2,2,373,16,326.0,5,0
1018,15820.0,1,2,1,320,16,201.13,4,0
1019,13273.0,2,2,1,113,16,138.98,5,0
1020,16247.0,2,2,1,170,16,114.56,5,0
1021,14638.0,3,2,2,51,16,443.6,7,0
1022,16956.0,4,2,2,18,16,308.74,8,0
1023,16027.0,2,2,4,92,16,934.6199999999999,8,0
1024,15279.0,1,2,1,355,16,233.01,4,0
1025,14518.0,3,2,1,64,16,174.37,6,0
1026,17256.0,2,2,1,107,16,240.0,5,0
1027,15127.0,3,2,2,66,16,406.53000000000003,7,0
1028,16957.0,1,2,2,239,16,416.64,5,0
1029,13466.0,1,2,2,184,16,290.2,5,0
1030,13226.0,1,2,1,273,16,108.21,4,0
1031,13460.0,4,2,1,29,16,175.64,7,0
1032,14242.0,1,2,2,235,16,280.55,5,0
1033,12561.0,1,2,1,303,16,238.85,4,0
1034,18251.0,2,2,5,87,16,4314.72,9,0
1035,15333.0,1,2,4,208,16,1028.56,7,0
1036,12962.0,5,2,2,7,16,266.39,9,0
1037,14024.0,2,2,2,122,16,327.70000000000005,6,0
1038,17018.0,3,2,3,41,16,920.1,8,0
1039,15181.0,3,2,3,66,16,689.48,8,0
1040,16313.0,5,2,2,3,16,274.15000000000003,9,0
1041,13592.0,3,2,2,36,16,247.95999999999998,7,0
1042,14557.0,2,2,3,85,16,788.38,7,0
1043,16281.0,3,2,4,72,16,1792.0600000000002,9,0
1044,18149.0,3,2,3,51,16,612.0799999999999,8,0
1045,12953.0,5,2,2,10,16,314.54999999999995,9,0
1046,13657.0,5,2,2,11,16,382.14,9,0
1047,17678.0,1,2,2,264,16,298.11,5,0
1048,17693.0,2,2,1,137,16,200.46999999999997,5,0
1049,14932.0,1,2,2,366,16,313.53,5,0
1050,16112.0,2,2,1,143,16,195.74,5,0
1051,16123.0,3,2,2,52,16,307.78000000000003,7,0
1052,18108.0,1,2,2,254,16,254.0,5,0
1053,17354.0,3,2,4,51,16,1393.06,9,0
